Ticker,Empresa,Resumo,Site,setor_original,Setor,PL,PVP,ROE,DivYield,MarketCap,Preco,Categoria,Score,LucroPorAcao,PrecoJusto,Desconto_%,Ranking,Risco,Risco_num,Farol
ABCB4,ABC BRASIL  PN      N2,"O Banco ABC Brasil S.A., um banco comercial, fornece diversos produtos e serviços financeiros para médias e grandes empresas no Brasil. A empresa oferece conta corrente; produtos de crédito e financiamento, como capital de giro, rotativo, recebíveis, antecipação a fornecedores, empréstimo consignado para empregados, sobre empréstimos em moeda estrangeira e empréstimos em moeda estrangeira, bem como para agronegócio, comércio exterior, transferências do fundo de defesa da economia cafeeira e imóveis; questões de garantias, tais como garantia de pagamento emitida, garantia de execução emitida, garantia judicial emitida, carta de crédito stand-by, confirmação de cartas de crédito de exportação, garantia de oferta, garantia de execução e carta de crédito de importação; derivativos, como contratos a termo de não entrega, prazo de mercadorias, swap e opções; serviços de câmbio para exportação e importação de câmbio, câmbio à vista de adiantamentos sobre câmbios entregues e câmbio à vista financeiro de remessas; cédulas de crédito do agronegócio e imobiliário, certificado de depósito bancário, fundos de investimento, certificado de operações estruturadas e debêntures. Também fornece serviços de investimentos em operações de fusões e aquisições, mercado de capitais e financiamento de projetos. Além disso, a empresa oferece produtos de seguros, como seguros de vida, seguros de vida e seguros de propriedades e acidentes; e atua como comercializadora de energia. A empresa era anteriormente conhecida como Banco Roma de Investimentos e mudou seu nome para Banco ABC Brasil S.A. em 1997. A empresa foi constituída em 1983 e está sediada em São Paulo, Brasil. O Banco ABC Brasil S.A. é uma subsidiária da Marsau Uruguai Holdings SA.",https://www.abcbrasil.com.br,Financial Services,Serviços Financeiros,5.059813,0.9659233,0.15463,0.1118,6534614307.101509,27.06999969482422,Small Caps,85,5.3500000286224445,80.25000042933667,66.27,52.0,Baixo,,🟢
EVEN3,EVEN        ON      NM,"A Even Construtora e Incorporadora S.A. atua como incorporadora e construtora imobiliária no Brasil. A empresa desenvolve e comercializa projetos residenciais, hotéis e centros de arte. Também está envolvida na prospecção de terrenos; incorporação e venda imobiliária; operação do portal da corretora; e atividades de construção de projetos. A empresa foi fundada em 1974 e está sediada em São Paulo, Brasil.",https://www.even.com.br,Real Estate,Imobiliário,5.126761,0.7588867,0.14028,0.1054,1425547597.2440357,7.28000020980835,Small Caps,65,1.419999919990097,21.299998799851455,65.82,40.0,Baixo,,🟢
VTRU3,VITRUEDUCA  ON      NM,"A Vitru Educação S.A., em conjunto com suas subsidiárias, presta serviços educacionais no Brasil. Oferece cursos de graduação, pós-graduação e técnicos e profissionalizantes a distância e presenciais, além de serviços de educação digital sob as marcas Uniasselvi e UniCesumar. A empresa era anteriormente conhecida como Vitru Brasil Empreendimentos, Participações e Comércio S.A. e mudou seu nome para Vitru Educação S.A. em dezembro de 2025. A empresa foi constituída em 2014 e está sediada em São Paulo, Brasil.",https://www.vitru.com.br/pt_BR,Consumer Defensive,Consumo Defensivo,5.329412,0.62080306,0.1349,0.19,1816337875.9137573,13.59000015258789,Small Caps,65,2.5499999160485043,38.24999874072756,64.47,40.0,Baixo,,🟢
TRIS3,TRISUL      ON      NM,"A Trisul S.A. atua na construção e incorporação de imóveis no Brasil. A empresa atua no loteamento de terrenos; e compra e venda de imóveis. Também desenvolve projetos imobiliários com participação acionária de terceiros. A Trisul S.A. foi fundada em 2007 e está sediada em São Paulo, Brasil.",https://www.trisul-sa.com.br,Real Estate,Imobiliário,5.422018,0.9521508,0.14368,0.18469999999999998,1380927526.606392,5.909999847412109,Small Caps,65,1.0900000419423377,16.350000629135064,63.85,40.0,Baixo,,🟢
GMAT3,GRUPO MATEUSON      NM,"O Grupo Mateus S.A. opera uma rede de supermercados no Brasil. Atua no atacado, móveis e eletrodomésticos, e-commerce, indústria de panificação e central de fatiamento e porcionamento. A empresa foi fundada em 1986 e está sediada em São Luís, Brasil.",https://www.grupomateus.com.br,Consumer Cyclical,Consumo Cíclico,5.792683,1.026805,0.17944999,0.0529,10925226204.5,4.75,Mid Caps,100,0.8199999896421054,12.29999984463158,61.38,46.0,Baixo,,🟢
CEEB5,COELBA      PNA,"Companhia de Eletricidade do Estado da Bahia - COELBA engages in the distribution of electricity. The company was founded in 1960 and is headquartered in Salvador, Brazil. Companhia de Eletricidade do Estado da Bahia - COELBA operates as a subsidiary of Iberdrola, S.A.",https://www.coelba.com.br,Utilities,Utilidades Públicas,6.0165973,1.4527602,0.25589,0.046,11401179784.5,43.5,Mid Caps,85,7.230000252800699,108.45000379201049,59.89,52.0,Baixo,,🟢
BMGB4,BANCO BMG   PN      N1,"O Banco BMG S.A. fornece produtos e serviços comerciais e de crédito, financiamento e investimento principalmente no Brasil. A empresa oferece contas digitais; cartão de crédito conta digital e cartão de crédito consignado; consignado e empréstimo pessoal; produtos de seguros, incluindo seguros de prestamistas, de vida, de vida familiar e protegidos pelo FGTS, além dos serviços do Bmg Med e do Consórcio Bmg. Também oferece produtos de investimento, como certificados de depósitos bancários, cartas de crédito do agronegócio e cartas de crédito imobiliário. Além disso, a empresa oferece serviços bancários comerciais; debêntures; financiamento comercial; e capital de giro; e derivativos, como opções a termo não entregáveis, SWAP. A empresa era anteriormente conhecida como BMG Financeira S.A.Crédito, Financiamento e Investimento e mudou seu nome para Banco BMG S.A. em abril de 1989. O Banco BMG S.A. foi fundado em 1930 e está sediado em São Paulo, Brasil.",https://www.bancobmg.com.br,Financial Services,Serviços Financeiros,6.1368423,0.7502252,0.12981,0.0751,3764328039.5783463,5.829999923706055,Small Caps,65,0.9499999574220858,14.249999361331286,59.09,40.0,Baixo,,🟢
CYRE3,CYRELA REALTON      NM,"Cyrela Brazil Realty S.A. Empreendimentos e Participações atua na incorporação e construção de imóveis residenciais no Brasil. Também presta serviços imobiliários, incluindo gestão de obras e serviços de consultoria técnica. Cyrela Brazil Realty S.A. Empreendimentos e Participações foi fundada em 1962 e está sediada em São Paulo, Brasil.",https://www.cyrela.com.br,Consumer Cyclical,Consumo Cíclico,6.172866,1.0103868,0.22374001,0.13570000000000002,10334644472.359436,28.209999084472656,Mid Caps,100,4.570000237243552,68.55000355865329,58.85,58.0,Baixo,,🟢
BEEF3,MINERVA     ON      NM,"A Minerva S.A. produz e comercializa carne bovina in natura, gado e subprodutos na América do Sul e internacionalmente. A empresa também atua no abate, desossa e processamento de carnes; venda de carnes resfriadas, congeladas e processadas, bem como produtos bovinos, suínos e aves; exportação e venda de gado vivo; e criação e venda de gado vivo, cordeiros, porcos e outros animais vivos. Além disso, comercializa eletricidade; comercializa proteínas e produtos alimentícios; vende marcas de terceiros principalmente produtos Swift; e prepara produtos para animais, que incluem farinha de carne e ossos, sangue e sebo. A Minerva S.A. foi fundada em 1957 e está sediada em Barretos, Brasil.",https://ri.minervafoods.com,Consumer Defensive,Consumo Defensivo,6.2173915,3.2279909,0.85664004,0.029500000000000002,4236096609.9723396,4.289999961853027,Small Caps,45,0.6899999721511871,10.349999582267808,58.55,34.0,Médio,,🟡
EUCA4,EUCATEX     PN      N1,"A Eucatex S.A. Indústria e Comércio produz e comercializa painéis de fibra e madeira no Brasil. A empresa fornece pisos laminados e vinílicos, portas, divisórias, painéis de fibra de média densidade (MDF) e aglomerado de média densidade (MDP), placas de fibra, tintas e vernizes, painéis decorativos, folhas de fibra de madeira, lacas e outros produtos. Produz também mudas de eucalipto e rodapés; e atua em consultoria de gestão empresarial, atividades imobiliárias, florestais, colheita, manejo florestal, transporte, logística de coleta de resíduos, material reciclado e eletricidade. A empresa atende principalmente os setores moveleiro e de construção civil. Também exporta seus produtos para os Estados Unidos e América Latina. A Eucatex S.A. Indústria e Comércio foi constituída em 1951 e está sediada em São Paulo, Brasil.",https://www.eucatex.com.br,Industrials,Indústria,6.2341037,0.7181143,0.11956,0.051399999999999994,1987351404.2026367,21.56999969482422,Small Caps,65,3.460000143216132,51.900002148241974,58.44,34.0,Baixo,,🟢
RECV3,PETRORECSA  ON      NM,"A Petroreconcavo S.A. atua na exploração e produção de extração de petróleo e gás no Brasil. A empresa foi fundada em 1999 e está sediada em Mata de São João, Brasil.",https://petroreconcavo.com.br,Energy,Energia,6.2706423,0.9247734,0.14904,0.1389,4005008298.112442,13.670000076293945,Small Caps,65,2.179999978039562,32.69999967059343,58.2,40.0,Baixo,,🟢
VLID3,VALID       ON      NM,"A Valid Soluções S.A. fornece soluções de pagamentos digitais no Brasil, Argentina, Estados Unidos, Europa, Oriente Médio, África, Ásia e internacionalmente. Atua por meio de três segmentos: Meio de Pagamento, Identificação e Mobile. O segmento de Meios de Pagamento oferece produtos e soluções integradas, como chips e cartões, tarjas magnéticas, vales-presente, faturas e extratos bancários, além de soluções em identificação por radiofrequência, contactless e cartões, e pagamentos móveis. O segmento de Identificação oferece captura, armazenamento e administração de dados, impressões de segurança, reconhecimento e impressão digital, além de soluções governamentais digitais. Suas soluções são utilizadas na geração de sistemas informatizados para administração de bancos de dados, coleta de dados biométricos, impressão e personalização de documentos oficiais, identificação, soluções para cidades inteligentes, carimbos rastreáveis ​​e serviços de certificação digital. O segmento Mobile oferece serviços de emissão de extratos e tecnologias para uso em celulares; e mobilidade digital, como soluções NFC, TSM e HCE para provedores de serviços móveis. Também desenvolve tecnologias para uso em celulares, como recarga e pagamento, e produção de cartões para telecomunicações. Atende governos estaduais e órgãos públicos, instituições financeiras, empresas de telecomunicações, varejistas, cooperativas agrícolas e profissionais liberais. A empresa era anteriormente conhecida como Valid Soluções e Serviços de Segurança em Meios de Pagamento e Identificação S.A. e mudou seu nome para Valid Soluções S.A. em agosto de 2018. A Valid Soluções S.A. foi constituída em 1957 e está sediada em Sorocaba, Brasil.",https://www.valid.com,Industrials,Indústria,6.2771087,0.95794076,0.15168001,0.15460000000000002,1634569677.768116,20.84000015258789,Small Caps,85,3.3199998834794577,49.79999825219187,58.15,52.0,Baixo,,🟢
EUCA3,EUCATEX     ON      N1,"A Eucatex S.A. Indústria e Comércio produz e comercializa painéis de fibra e madeira no Brasil. A empresa fornece pisos laminados e vinílicos, portas, divisórias, painéis de fibra de média densidade (MDF) e aglomerado de média densidade (MDP), placas de fibra, tintas e vernizes, painéis decorativos, folhas de fibra de madeira, lacas e outros produtos. Produz também mudas de eucalipto e rodapés; e atua em consultoria de gestão empresarial, atividades imobiliárias, florestais, colheita, manejo florestal, transporte, logística de coleta de resíduos, material reciclado e eletricidade. A empresa atende principalmente os setores moveleiro e de construção civil. Também exporta seus produtos para os Estados Unidos e América Latina. A Eucatex S.A. Indústria e Comércio foi constituída em 1951 e está sediada em São Paulo, Brasil.",https://www.eucatex.com.br,Industrials,Indústria,6.3005776,0.7257715,0.11956,0.046900000000000004,2008542476.8,21.8,Small Caps,50,3.4600002387082736,51.9000035806241,58.0,34.0,Baixo,,🟢
PETR4,PETROBRAS   PN      N2,"Petróleo Brasileiro S.A. - A Petrobras explora, produz e comercializa petróleo e gás no Brasil e internacionalmente. Atua por meio de três segmentos: Exploração e Produção; Refino, Transporte e Comercialização; e gás e energias de baixo carbono. O segmento de Exploração e Produção explora, desenvolve e produz petróleo bruto, líquidos de gás natural e gás natural principalmente para abastecimento às refinarias nacionais. O segmento de Refino, Transporte e Comercialização atua no refino, logística, transporte, aquisição e exportação de petróleo bruto; comércio de produtos petrolíferos; e produção de fertilizantes, além de participação em empresas petroquímicas. O segmento de Gás e Energias de Baixo Carbono atua na logística e comercialização de gás natural e eletricidade; transporte e comercialização de gás natural liquefeito; geração de energia elétrica por meio de usinas termelétricas; negócios de energia renovável; negócios de baixo carbono; e negócios de processamento de gás natural, bem como produção de biodiesel e seus coprodutos. A empresa também se dedica à prospecção, perfuração, refino, processamento, comercialização e transporte de petróleo bruto proveniente de campos petrolíferos onshore e offshore, e xisto ou outras rochas, bem como produtos petrolíferos, gás natural e outros hidrocarbonetos líquidos. Além disso, atua na pesquisa, desenvolvimento, produção, transporte, distribuição e comercialização de energia. A empresa foi constituída em 1953 e está sediada no Rio de Janeiro, Brasil.",https://petrobras.com.br,Energy,Energia,6.353482,1.4987601,0.28176,0.0785,660766180225.0898,48.36000061035156,Blue Chips,100,7.611574347790954,114.17361521686432,57.64,58.0,Baixo,,🟢
SAPR4,SANEPAR     PN      N2,"A Companhia de Saneamento do Paraná - SANEPAR presta serviços de saneamento no Brasil. A empresa atua na distribuição de água; coleta e tratamento de esgoto e resíduos sólidos; estudo, projeto e obras de novas instalações; expansão das redes de distribuição de água; e redes de coleta e tratamento de esgoto. Presta ainda serviços de consultoria e assistência técnica nas suas áreas de atuação. A Companhia de Saneamento do Paraná - SANEPAR foi fundada em 1963 e está sediada em Curitiba, Brasil.",https://www.sanepar.com.br,Utilities,Utilidades Públicas,6.395349,0.20193861,0.17944999,0.0276,12467445531.75,8.25,Mid Caps,85,1.289999967163637,19.349999507454555,57.36,46.0,Baixo,,🟢
POMO3,MARCOPOLO   ON      N2,"A Marcopolo S.A. atua na fabricação e comercialização de ônibus, carrocerias e componentes no Brasil, África do Sul, Austrália, China, México, Argentina e internacionalmente. A empresa oferece ônibus intermunicipais, urbanos e microônibus, ônibus elétricos e ônibus híbridos; e família de microônibus Volare, como ônibus completo, com chassi e carroceria, carroceria para transporte escolar, fretamento executivo, transporte urbano e projetos especiais. Também está envolvida no desenvolvimento e produção de novos modelos sobre trilhos; produção de unidades com propulsão, automóveis de passageiros e fabricação de caixas para transporte de pessoas, TRAMs e EMUs; disponibilização de soluções de crédito para aquisição de ônibus e micro-ônibus; montagem, comercialização, importação e exportação de equipamentos de refrigeração e ar condicionado; e negócios de espuma para assentos. A empresa foi fundada em 1949 e está sediada em Caxias Do Sul, Brasil.",https://www.marcopolo.com.br,Industrials,Indústria,6.489796,2.0589187,0.30973,0.1807,8227191766.952042,6.360000133514404,Small Caps,60,0.9800000082459301,14.700000123688952,56.73,46.0,Baixo,,🟢
SHUL4,SCHULZ      PN,"A Schulz S.A., juntamente com suas subsidiárias, fabrica e comercializa compressores de ar no Brasil, América Latina, Estados Unidos, Canadá, Europa e internacionalmente. Atua nos segmentos de Indústria e Comercialização. A empresa oferece compressores de ar, incluindo motor de diafragma, alternativo, parafuso rotativo, booster, scroll, isento de óleo e compressores de pistão; equipamentos de tratamento de ar, como separadores e drenos de condensado, purificadores e separadores de água e óleo, bem como tanques e secadores de ar, e filtros e gerenciadores de ar; e produtos de limpeza que incluem aspiradores de pó e líquidos e lavadoras de alta pressão. Também fornece máquinas e ferramentas, que incluem geradores de energia, máquinas de solda, motores de combustão, equipamentos de coluna e bancada, ferramentas elétricas e sem fio, ferramentas manuais, ferramentas pneumáticas e a bateria, linhas automotivas de 12V, motores e pistolas elétricas, bem como lubrificantes; bombas motorizadas; peças de reposição; e outros acessórios relacionados. Além disso, a empresa oferece serviços pós-venda. Além disso, seus produtos são utilizados para aplicações residenciais, profissionais e industriais. Além disso, a empresa exporta seus produtos. A Schulz S.A. foi fundada em 1963 e está sediada em Joinville, Brasil.",https://www.schulz.com.br,Consumer Cyclical,Consumo Cíclico,6.6296296,1.2770511,0.19755,0.10369999999999999,1914696115.2256079,5.369999885559082,Small Caps,85,0.8099999863580737,12.149999795371105,55.8,46.0,Baixo,,🟢
POMO4,MARCOPOLO   PN      N2,"A Marcopolo S.A. atua na fabricação e comercialização de ônibus, carrocerias e componentes no Brasil, África do Sul, Austrália, China, México, Argentina e internacionalmente. A empresa oferece ônibus intermunicipais, urbanos e microônibus, ônibus elétricos e ônibus híbridos; e família de microônibus Volare, como ônibus completo, com chassi e carroceria, carroceria para transporte escolar, fretamento executivo, transporte urbano e projetos especiais. Também está envolvida no desenvolvimento e produção de novos modelos sobre trilhos; produção de unidades com propulsão, automóveis de passageiros e fabricação de caixas para transporte de pessoas, TRAMs e EMUs; disponibilização de soluções de crédito para aquisição de ônibus e micro-ônibus; montagem, comercialização, importação e exportação de equipamentos de refrigeração e ar condicionado; e negócios de espuma para assentos. A empresa foi fundada em 1949 e está sediada em Caxias Do Sul, Brasil.",https://www.marcopolo.com.br,Industrials,Indústria,6.816326,2.162512,0.30973,0.17120000000000002,8287067239.8405075,6.679999828338623,Small Caps,60,0.9800000511035744,14.700000766553615,54.56,46.0,Baixo,,🟢
MDNE3,MOURA DUBEUXON      NM,"A Moura Dubeux Engenharia S.A. presta serviços de incorporação imobiliária no Brasil. A empresa desenvolve apartamentos, hotéis, resorts e edifícios residenciais, além de oferecer serviços de administração técnica de obras e assessoria técnica aos condomínios. Também atua na compra e venda de imóveis; construção imobiliária; gerenciamento; administração; e serviços de engenharia, bem como serviços de consultoria imobiliária, incluindo compra de terreno; formatação de produtos; e aprovação do projeto. A empresa foi fundada em 1983 e está sediada em Recife, Brasil.",https://www.mouradubeux.com.br,Real Estate,Imobiliário,6.817814,1.8742349,0.27528998,0.1423,3491370275.7954407,33.68000030517578,Small Caps,60,4.9399998746190175,74.09999811928526,54.55,46.0,Baixo,,🟢
CEEB3,COELBA      ON,"Companhia de Eletricidade do Estado da Bahia - COELBA engages in the distribution of electricity. The company was founded in 1960 and is headquartered in Salvador, Brazil. Companhia de Eletricidade do Estado da Bahia - COELBA operates as a subsidiary of Iberdrola, S.A.",https://www.coelba.com.br,Utilities,Utilidades Públicas,6.854772,1.6551448,0.25589,0.0403,12989482431.654202,49.560001373291016,Mid Caps,60,7.229999972762189,108.44999959143284,54.3,46.0,Baixo,,🟢
